<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20170711,000000,1207,1215.6,1206,1209.5,184570
20170712,000000,1209.5,1219.9,1207.4,1217.8,195063
20170713,000000,1217.7,1225.2,1212.5,1220.6,221640
20170714,000000,1220.7,1222.2,1214,1218.1,172993
20170715,000000,1218.1,1232.7,1217.7,1228,175749
20170717,000000,1228.7,1231.5,1227.5,1229.6,45019
20170718,000000,1229.5,1238.1,1228.7,1235.2,165222
20170719,000000,1235.2,1244.1,1235.1,1238.2,215383
20170720,000000,1238.1,1243.5,1235.9,1237.2,156547
20170721,000000,1237.2,1248,1234.6,1246.4,224996
20170722,000000,1246.5,1255.9,1246.4,1255,146487
20170724,000000,1255.1,1257.6,1252,1256,52529
20170725,000000,1256,1259,1251.1,1252.9,157468
20170726,000000,1252.8,1255,1243.2,1244.7,190479
20170727,000000,1244.7,1264.7,1244.6,1262.1,192446
20170728,000000,1262,1265,1253.9,1258.4,116840
20170729,000000,1258.5,1270,1257.4,1269,12215
20170731,000000,1276.3,1277.3,1271.7,1272.9,48215
20170801,000000,1272.9,1276.8,1272.3,1274.8,147509
20170802,000000,1274.8,1280.3,1268.4,1272.7,204136
20170803,000000,1272.8,1279,1262.9,1268,211064
20170804,000000,1268,1277,1267.6,1275.2,175692
20170805,000000,1275.2,1276,1259.8,1264.3,213647
20170807,000000,1264.7,1265,1262.3,1263.7,36365
20170808,000000,1263.8,1267,1261.3,1266.4,120143
20170809,000000,1266.4,1275,1257.1,1274.1,263916
20170810,000000,1274.1,1286.3,1272.2,1284,267873
20170811,000000,1283.9,1294.9,1283.5,1294,251887
20170812,000000,1294,1298.1,1286.7,1295,183665
20170814,000000,1295.3,1296,1285.7,1287,83426
20170815,000000,1287,1291.4,1277,1280.3,231030
20170816,000000,1280.3,1280.9,1272.7,1275.8,250133
20170817,000000,1276,1296,1273.2,1292.8,293355
20170818,000000,1292.8,1301.4,1286.4,1301.1,312613
20170819,000000,1301.2,1306.9,1289.1,1290.3,284309
20170821,000000,1290.1,1294.7,1286.2,1293.3,74857
20170822,000000,1293.3,1299.7,1288.2,1290.3,251196
20170823,000000,1290.2,1296.7,1287,1291.4,235554
20170824,000000,1291.4,1297,1289.3,1290.9,238074
20170825,000000,1290.9,1295.3,1290,1292.7,209424
20170826,000000,1292.8,1301.4,1281.3,1296.5,293909
20170828,000000,1297.8,1304.5,1297.1,1302.3,67753
20170829,000000,1302.2,1331.9,1301.6,1330.3,363241
20170830,000000,1330.3,1331.3,1310.6,1315.5,364374
20170831,000000,1315.4,1319.3,1302.3,1312.5,277185
20170901,000000,1312.6,1329,1310.2,1323.9,300494
20170902,000000,1324,1334.5,1321.4,1329.9,290374
20170904,000000,1339.7,1345.5,1336.7,1341.4,112964
20170905,000000,1341.3,1344.3,1334.5,1336.7,161950
20170906,000000,1336.6,1349.7,1331.1,1344.5,326892
20170907,000000,1344.5,1347,1336.4,1343.6,283665
20170908,000000,1343.6,1362.4,1342.9,1356.4,412503
20170909,000000,1356.3,1360.3,1347.1,1351,229152
20170911,000000,1341.5,1344.6,1337.3,1342.5,93628
20170912,000000,1342.5,1343.3,1327,1330.6,273879
20170913,000000,1330.6,1340.5,1326.7,1336.7,247115
20170914,000000,1336.7,1339.1,1322.2,1327,288498
20170915,000000,1327,1338.2,1319.5,1331.6,353737
20170916,000000,1331.5,1332.2,1323,1323.5,213012
20170918,000000,1324,1324,1316,1319,75883
20170919,000000,1319,1319.6,1308.1,1312.2,264255
20170920,000000,1312,1319.1,1308.7,1317.9,240104
20170921,000000,1317.9,1319.8,1296.3,1300.6,379767
20170922,000000,1300.6,1301.9,1291.2,1299.1,350567
20170923,000000,1299.1,1301.6,1296.5,1300.5,151226
20170925,000000,1301.5,1301.5,1291.7,1296.2,79610
20170926,000000,1296.2,1317.1,1293.9,1308.9,361556
20170927,000000,1308.8,1310.2,1288.8,1292.2,355814
20170928,000000,1292.1,1297.3,1280.4,1284.6,339393
20170929,000000,1284.6,1292.4,1283.3,1290.1,252412
20170930,000000,1290,1293.2,1278.2,1282.5,201357
20171002,000000,1282.2,1282.8,1273.7,1276.9,78778
20171003,000000,1277,1279.9,1271,1272.8,255131
20171004,000000,1272.7,1281.3,1271.7,1278.1,188794
20171005,000000,1278.1,1285,1273.1,1281,252410
20171006,000000,1281.1,1281.6,1268.5,1270.6,209190
20171007,000000,1270.6,1279.2,1262.8,1278.9,314433
20171009,000000,1278.6,1288,1277.7,1284.6,83833
20171010,000000,1284.7,1291.9,1281.8,1291.2,193788
20171011,000000,1291.2,1296.7,1289,1292.3,277642
20171012,000000,1292.3,1299.8,1286.8,1298.2,255949
20171013,000000,1298.2,1300.6,1291.8,1296.7,228358
20171014,000000,1296.6,1306.4,1292.9,1306.1,212762
20171016,000000,1306,1308.2,1303.2,1306.1,61009
20171017,000000,1306,1308.4,1290,1291.4,286629
20171018,000000,1291.3,1292.2,1282.2,1282.9,310243
20171019,000000,1282.8,1288,1277.6,1285.8,276334
20171020,000000,1285.8,1292.9,1280.8,1282.7,325601
20171021,000000,1282.7,1286.2,1279.3,1281.8,178133
20171023,000000,1281.5,1281.5,1275.2,1276.5,77811
20171024,000000,1276.6,1285.3,1273.6,1279.2,267810
20171025,000000,1279.2,1282.6,1272.3,1273,261551
20171026,000000,1272.9,1283.8,1272,1279.1,355990
20171027,000000,1279,1281.1,1265.4,1267.8,356917
20171028,000000,1267.9,1275.2,1263.8,1274.6,250624
20171030,000000,1274.3,1274.9,1269.8,1271.4,53624
20171031,000000,1271.3,1279.9,1270.5,1277.1,244149
20171101,000000,1277.1,1277.9,1268.3,1276.4,278001
20171102,000000,1276.4,1282.5,1273.1,1276.7,369464
20171103,000000,1276.6,1285.1,1274,1276.4,322714
20171104,000000,1276.5,1281.2,1265.9,1270.2,306835
20171106,000000,1270.7,1272.7,1266.4,1272.5,94289
20171107,000000,1272.6,1283.9,1270.9,1277.5,311774
20171108,000000,1277.6,1283,1272.3,1282,319180
20171109,000000,1281.9,1288,1279.2,1285,308326
20171110,000000,1285,1289.5,1282.2,1285.1,353503
20171111,000000,1285,1286.3,1273.6,1275.6,222997
20171113,000000,1275.3,1279,1274.4,1279,69885
20171114,000000,1279,1279.9,1269.7,1271.9,216385
20171115,000000,1271.9,1286.5,1270.7,1286.1,345411
20171116,000000,1286.1,1290,1274.9,1277.9,372552
20171117,000000,1278,1284.3,1276.2,1283.9,260275
20171118,000000,1284,1297.4,1281.6,1294.4,234093
20171120,000000,1294.1,1295.1,1290.2,1291.6,104375
20171121,000000,1291.5,1293.7,1274.1,1279.8,345802
20171122,000000,1279.8,1286,1275.8,1283.6,278831
20171123,000000,1283.5,1294.6,1282.7,1291.6,270412
20171124,000000,1291.6,1292.9,1288.2,1288.8,114305
20171125,000000,1288.8,1291,1285.1,1288,93221
20171127,000000,1288,1294.9,1286.2,1293.7,79056
20171128,000000,1293.8,1299,1291.7,1292.7,230099
20171129,000000,1292.7,1297,1290.1,1294.1,117819
20171130,000000,1294,1294.5,1281.1,1284.3,108892
20171201,000000,1284.2,1285,1273.1,1279.7,307035
20171202,000000,1279.7,1292.5,1274.2,1283.1,312645
20171204,000000,1277.6,1278.6,1273.5,1275.8,92354
20171205,000000,1275.9,1280.5,1274.8,1278.6,212376
20171206,000000,1278.6,1279.4,1263.2,1270.5,324881
20171207,000000,1270.6,1271,1256.8,1257.9,253866
20171208,000000,1257.9,1258.5,1245.8,1248.1,275395
20171209,000000,1248.1,1254.4,1244.4,1250.5,202240
20171211,000000,1249.2,1253.3,1249,1252.9,59611
20171212,000000,1253,1253.4,1242.4,1245.6,177665
20171213,000000,1245.6,1247.1,1238.3,1243.6,214480
20171214,000000,1243.5,1261.6,1242.3,1258.6,310489
20171215,000000,1258.6,1261,1252.8,1261,238565
20171216,000000,1261,1264.5,1256.1,1258.1,162072
20171218,000000,1257.8,1261.3,1255.3,1261.1,60033
20171219,000000,1261.2,1268.2,1259.6,1266.3,195394
20171220,000000,1266.3,1269.4,1262.3,1268.3,197705
20171221,000000,1268.3,1271.8,1265.4,1268.9,196187
20171222,000000,1269,1272.5,1266,1272,164555
20171223,000000,1272,1280.4,1271.2,1279.1,129111
20171226,000000,1279,1283.5,1277.7,1282.5,36332
20171227,000000,1282.6,1291.1,1281.6,1290.5,159369
20171228,000000,1290.6,1296.1,1287.2,1294.4,198372
20171229,000000,1294.4,1299.7,1290.8,1299.2,183569
20171230,000000,1299.2,1309.8,1298.4,1305.1,160498
20180102,000000,1305.3,1314.5,1304.6,1313.6,95175
20180103,000000,1313.6,1323,1311.8,1315.5,267623
20180104,000000,1315.5,1319.4,1307.1,1314.6,322654
20180105,000000,1314.7,1327.3,1310.2,1318.4,290248
20180106,000000,1318.3,1323.9,1314.6,1320.3,218089
20180108,000000,1321.8,1323,1315.7,1320.8,83115
20180109,000000,1320.8,1321.8,1314,1315.7,224952
20180110,000000,1315.6,1323.8,1308.9,1321.9,315185
20180111,000000,1322,1328.6,1315.2,1319.9,285701
20180112,000000,1319.9,1333.8,1318.2,1332.5,277689
20180113,000000,1332.4,1340,1321,1338.3,202642
20180115,000000,1337.3,1345,1336.3,1343.6,110038
20180116,000000,1343.6,1343.9,1332.1,1333.4,183095
20180117,000000,1333.3,1344.5,1332.2,1338.6,270449
20180118,000000,1338.6,1340.9,1324.3,1330.1,294175
20180119,000000,1330.1,1338.2,1325.6,1335.4,296885
20180120,000000,1335.5,1336.3,1330.9,1331.1,122990
20180122,000000,1334,1335.8,1328,1333.4,97145
20180123,000000,1333.4,1337.7,1330.3,1335.9,226206
20180124,000000,1335.9,1350.3,1330.7,1349.2,349605
20180125,000000,1349.3,1365.4,1348.2,1358.7,379291
20180126,000000,1358.7,1364,1341.3,1352.7,380166
20180127,000000,1352.8,1354.3,1347.6,1348.7,174100
20180129,000000,1349,1351.4,1343.4,1345.5,66329
20180130,000000,1345.6,1345.8,1332.8,1343.1,118604
20180131,000000,1343.5,1348.1,1334.5,1346.2,115801
20180201,000000,1346.2,1351,1335.5,1342.4,350368
20180202,000000,1342.4,1354.3,1340.2,1348.3,269213
20180203,000000,1348.2,1350.1,1330.1,1335.2,297876
20180205,000000,1334.6,1340.9,1331.6,1339.6,98986
20180206,000000,1339.6,1349.3,1335.4,1345.5,355265
20180207,000000,1345.6,1346.3,1322.8,1330.1,374442
20180208,000000,1330.2,1331.1,1311.2,1313.5,351287
20180209,000000,1313.5,1325,1309,1317.1,295492
20180210,000000,1317,1321.3,1313.2,1318.1,211345
20180212,000000,1317.1,1330,1316.3,1322.9,71623
20180213,000000,1322.8,1333.5,1318.3,1331.8,196296
20180214,000000,1331.8,1339.4,1325.1,1334.2,188279
20180215,000000,1334.2,1359.8,1319.1,1356.3,341799
20180216,000000,1356.2,1364.4,1350.8,1361.4,220049
20180217,000000,1361.5,1361.9,1347.3,1349.4,140725
20180219,000000,1350.2,1354,1348.6,1350.9,45138
20180220,000000,1350.8,1351.4,1338.8,1340.1,108309
20180221,000000,1340.1,1345.8,1326.8,1331.8,243227
20180222,000000,1331.8,1338.5,1322.9,1325.5,239066
20180223,000000,1325.6,1334.4,1324.1,1330.8,185345
20180224,000000,1330.7,1333.7,1328.5,1330.5,97672
20180226,000000,1330.4,1342.9,1328,1341.1,89297
20180227,000000,1341.1,1341.3,1331.7,1334,201266
20180228,000000,1334,1334.7,1314.4,1321,317581
20180301,000000,1321.1,1323.7,1310.9,1312,238991
20180302,000000,1312,1322.3,1303.6,1319.9,352742
20180303,000000,1319.9,1326.6,1318.6,1323.7,165416
20180305,000000,1324.9,1328.9,1320.5,1327.3,82105
20180306,000000,1327.3,1327.4,1318.3,1326,176824
20180307,000000,1326.1,1342,1324.9,1334.1,289191
20180308,000000,1334.1,1334.9,1323,1326.3,224581
20180309,000000,1326.4,1327.5,1317.3,1320.4,218059
20180310,000000,1320.4,1325.9,1313.2,1324,206221
20180312,000000,1324.1,1325,1320.4,1321.3,59157
20180312,000000,1321.2,1326.4,1315.3,1318.6,187467
20180314,000000,1318.6,1330.5,1313.8,1325.4,287062
20180315,000000,1325.3,1329.1,1321.7,1323.4,192269
20180316,000000,1323.3,1324.1,1313.5,1318.4,228973
20180317,000000,1318.4,1321.8,1309.5,1313.9,129697
20180319,000000,1312.9,1314.4,1307.4,1310.5,68954
20180320,000000,1310.4,1319.6,1308.9,1314.8,202576
20180321,000000,1314.9,1317.6,1306.6,1316.4,237872
20180322,000000,1316.5,1336.9,1313.7,1332.2,416743
20180323,000000,1332.1,1343.4,1324.6,1341.3,330307
20180324,000000,1341.3,1350.4,1340.2,1347.3,261803
20180326,000000,1347,1351.2,1343.4,1347.6,74212
20180327,000000,1347.5,1356.8,1347.3,1351.2,210064
20180328,000000,1351.1,1351.1,1338,1341,110196
20180329,000000,1341,1341.1,1321.7,1323.4,12499
20180330,000000,1323.5,1326.5,1321.8,1325,908
20180402,000000,1330.7,1336.3,1329,1335.4,59738
20180403,000000,1335.4,1349.2,1335,1341.2,267105
20180404,000000,1341.1,1349.1,1332.7,1346.1,297621
20180405,000000,1346.2,1352.5,1327.8,1329.6,307409
20180406,000000,1329.6,1336.7,1322.6,1327.2,290185
20180407,000000,1327.3,1339.1,1323.6,1337.3,226922
20180409,000000,1338,1338.5,1330.7,1332.1,71196
20180410,000000,1332.1,1341.9,1330.1,1339.6,230542
20180411,000000,1339.6,1348.9,1337.8,1346.6,251097
20180412,000000,1346.6,1369.4,1346.1,1350.2,476593
20180413,000000,1350.2,1352.3,1336.7,1344,349502
20180414,000000,1344,1350.3,1335.5,1348.6,172135
20180416,000000,1349.8,1351.5,1342.8,1348,103739
20180417,000000,1347.9,1353.5,1343.4,1345.1,239836
20180418,000000,1345,1350.7,1340.2,1347.2,243466
20180419,000000,1347.1,1359,1346.2,1355.1,309638
20180420,000000,1355.1,1355.3,1342.7,1343.7,292852
20180421,000000,1343.7,1346.7,1337,1337.6,177993
20180423,000000,1336.2,1337.6,1330.6,1330.8,89125
20180424,000000,1330.8,1331.2,1323.6,1329.2,262582
20180425,000000,1329.3,1334.5,1324.5,1326.6,254801
20180426,000000,1326.6,1328,1320.2,1323.5,219885
20180427,000000,1323.5,1327.1,1315.8,1317.2,266030
20180428,000000,1317.2,1326.4,1317.2,1324.1,152818
20180430,000000,1324,1325.9,1317.1,1317.9,61179
20180501,000000,1318,1321.9,1309,1309.4,253688
20180502,000000,1309.4,1312.5,1302.3,1310.7,294680
20180503,000000,1310.7,1314.7,1304.7,1310.9,322794
20180504,000000,1310.9,1319,1309.2,1309.3,263734
20180505,000000,1309.3,1316.9,1308.5,1316,215134
20180507,000000,1316.3,1320.1,1312,1314,89296
20180508,000000,1314,1317.7,1310.6,1311.7,212070
20180509,000000,1311.8,1318.5,1304.2,1306.2,363681
20180510,000000,1306.2,1317.8,1305.6,1315.1,308112
20180511,000000,1315.1,1323.9,1314.7,1323.5,306821
20180512,000000,1323.5,1326.3,1317,1318.4,161598
20180514,000000,1318.3,1322.4,1317.9,1321,67140
20180515,000000,1321,1321.6,1309.1,1309.5,220135
20180516,000000,1309.5,1310.5,1288.2,1292.6,443512
20180517,000000,1292.5,1294,1285.7,1287.4,307627
20180518,000000,1287.4,1291.8,1284,1287.9,231745
20180519,000000,1287.9,1293.7,1285.1,1291.7,167315
20180521,000000,1290.3,1291.4,1281.2,1283.4,106425
20180522,000000,1283.5,1296,1283,1293.2,268325
20180523,000000,1293.2,1295.7,1288.5,1292.1,261477
20180524,000000,1292.1,1298.4,1286.7,1296.5,330353
20180525,000000,1296.5,1306.4,1294.9,1304.7,334214
20180526,000000,1304.6,1307.2,1299.4,1301.2,165401
20180528,000000,1299,1300.4,1294.6,1296.7,51159
20180529,000000,1296.7,1306.1,1295.2,1303.4,121647
20180530,000000,1303.5,1304.8,1291.5,1298.3,123351
20180531,000000,1298.3,1311.5,1295.9,1309.1,87728
20180601,000000,1309.1,1310.8,1301,1303.5,246082
20180602,000000,1303.5,1304.2,1293.1,1297.9,240167
20180604,000000,1296.7,1298.6,1293.8,1297.6,72302
20180605,000000,1297.7,1302.3,1293.5,1296.6,203817
20180606,000000,1296.6,1304.8,1294.1,1300.9,248151
20180607,000000,1300.9,1306.1,1297.7,1302.3,215043
20180608,000000,1302.3,1307.8,1296,1302.3,258598
20180609,000000,1302.4,1304.8,1301.2,1303.5,112723
20180611,000000,1303.5,1305.7,1299.2,1299.9,69632
20180612,000000,1299.9,1307,1297.8,1301.7,199106
20180613,000000,1301.7,1304,1294.5,1297.7,213907
20180614,000000,1297.7,1307.5,1296,1306.6,270524
20180615,000000,1306.6,1313,1300.3,1302.8,344410
20180616,000000,1302.8,1303.8,1277.9,1282,379614
20180618,000000,1281.1,1284.9,1279.9,1284.3,61122
20180619,000000,1284.4,1286.8,1279.5,1282.7,212391
20180620,000000,1282.7,1283,1272.6,1274.5,242424
20180621,000000,1274.5,1278.6,1263.6,1264.7,237210
20180622,000000,1264.6,1273.1,1262.4,1271.7,226614
20180623,000000,1271.7,1272.7,1268.5,1271.1,104916
20180625,000000,1272.2,1274.4,1265.5,1271.6,77939
20180626,000000,1271.6,1272.1,1259.4,1260.7,182107
20180627,000000,1260.7,1264.1,1255,1258,241740
20180628,000000,1258,1261.9,1249.6,1251.1,231329
20180629,000000,1251.2,1255.8,1246.9,1252.1,229476
20180630,000000,1252.2,1257.1,1249.6,1254.2,123667
20180702,000000,1253.4,1255.6,1248.7,1249.9,61015
20180703,000000,1249.9,1252.1,1238.8,1245.8,255039
20180704,000000,1245.9,1262.4,1245.7,1258,261126
20180705,000000,1257.9,1259.7,1253.8,1254.7,118165
20180706,000000,1254.7,1261,1252.2,1256.2,213301
20180707,000000,1256.3,1260.2,1254.4,1255.9,115330
20180709,000000,1255.7,1263.2,1255.7,1262.4,71977
20180710,000000,1262.5,1266.9,1253.1,1253.1,209988
20180711,000000,1253.1,1257.3,1247.7,1251.4,238421
20180712,000000,1251.3,1253,1241.4,1245.3,219308
20180713,000000,1245.3,1248.8,1240.4,1241,175611
20180714,000000,1240.9,1244,1236.2,1241.8,140630
20180716,000000,1241,1245.8,1240.5,1244,53697
20180717,000000,1244,1245.1,1237.4,1244.8,174515
20180718,000000,1244.8,1245.1,1220.9,1222.4,307602
20180719,000000,1222.3,1228.4,1217.1,1218.2,231511
20180720,000000,1218.2,1229.6,1210.7,1222.5,346423
20180721,000000,1222.5,1232.4,1222.3,1231.9,186218
20180723,000000,1231.7,1235.2,1228.1,1228.4,83206
20180724,000000,1228.4,1232.7,1218.1,1223.9,253707
20180725,000000,1223.9,1229.7,1223.2,1228.6,210797
20180726,000000,1228.6,1235.3,1226.6,1227.9,243227
20180727,000000,1228,1230.6,1217.8,1218.5,191378
20180728,000000,1218.4,1226.9,1216.7,1222.2,112882
20180730,000000,1222.5,1223.3,1218.1,1220.8,6496
20180731,000000,1221,1232.2,1219.9,1228.1,84858
20180801,000000,1228.1,1237.8,1222.6,1232.1,261347
20180802,000000,1232.2,1232.7,1224.4,1226.4,196886
20180803,000000,1226.3,1226.9,1212.5,1215.6,233309
20180804,000000,1215.6,1228.5,1215,1221.9,202096
20180806,000000,1222,1226,1219.2,1220.7,62723
20180807,000000,1220.7,1221.9,1214.4,1221.8,193095
20180808,000000,1221.8,1224.3,1216.4,1220.3,198458
20180809,000000,1220.3,1225.6,1213.6,1220.5,259478
20180810,000000,1220.5,1225.1,1213.1,1216.6,237904
20180811,000000,1216.7,1224.9,1216.3,1219.2,196906
20180813,000000,1218.4,1221.4,1210.8,1212.2,103540
20180814,000000,1212.2,1212.3,1198.6,1201,327359
20180815,000000,1201,1205.8,1193.1,1193.1,224486
20180816,000000,1193.1,1194.5,1167.1,1187.5,398932
20180817,000000,1187.5,1188.7,1178.5,1184.7,264677
20180818,000000,1184.7,1192,1181.8,1191.8,143585
20180820,000000,1190.4,1196.5,1189.6,1194.9,69604
20180821,000000,1194.9,1203.1,1191.4,1202,187331
20180822,000000,1202.1,1204.6,1194.7,1203.2,186074
20180823,000000,1203.2,1208.4,1192.9,1195.2,237635
20180824,000000,1195.3,1199.4,1189.5,1197,202021
20180825,000000,1196.9,1215.4,1196.1,1212.3,213040
20180827,000000,1214.5,1214.7,1209.7,1210.5,67915
20180828,000000,1210.6,1220,1209.3,1219.4,204264
20180829,000000,1219.5,1220.7,1205.8,1208.6,256793
20180830,000000,1208.6,1214,1206.2,1208.6,223064
20180831,000000,1208.6,1214.9,1202.1,1212.3,279836
20180901,000000,1212.3,1213.6,1204.1,1206.9,166110
20180903,000000,1206.3,1209.5,1201.2,1208.8,69202
20180904,000000,1208.8,1209.7,1199.1,1201.2,144049
20180905,000000,1201.2,1202.1,1195.1,1200.3,251174
20180906,000000,1200.2,1208.8,1198.6,1208.6,198418
20180907,000000,1208.5,1212.7,1202.2,1206.3,244942
20180908,000000,1206.3,1207.8,1198.7,1201.8,186250
20180910,000000,1200.7,1202.1,1196.7,1199.7,78237
20180911,000000,1199.8,1203.8,1196.2,1200,183064
20180912,000000,1200,1204.8,1192.7,1200.7,266609
20180913,000000,1200.8,1213.9,1198.1,1211.3,269776
20180914,000000,1211.3,1218,1205,1212.1,286598
20180915,000000,1212.1,1212.9,1197.7,1198.3,200712
20180917,000000,1199.8,1201.9,1197.5,1201.6,58875
20180918,000000,1201.5,1209.7,1200.3,1203.6,226553
20180919,000000,1203.6,1209.4,1201.4,1207.6,203706
20180920,000000,1207.7,1211.4,1205.1,1206.1,215645
20180921,000000,1206.1,1215.8,1205.9,1213.4,230555
20180922,000000,1213.3,1213.6,1196,1203.3,253845
20180924,000000,1204,1204.3,1198.6,1203.6,54917
20180925,000000,1203.7,1208.8,1201.3,1204.2,200361
20180926,000000,1204.2,1207.9,1203.1,1204,179108
20180927,000000,1204.1,1204.5,1194.6,1200.6,328766
20180928,000000,1200.5,1201.4,1184.3,1187.1,319945
20180929,000000,1187,1198,1185.3,1196.2,217959
20181001,000000,1196.1,1196.5,1188.8,1189.5,61368
20181002,000000,1189.4,1198.4,1188.1,1196.8,216841
20181003,000000,1196.8,1212.3,1192.6,1207.7,347818
20181004,000000,1207.6,1209.2,1199.6,1202.9,242019
20181005,000000,1203,1210.7,1200.5,1202.8,239624
20181006,000000,1202.9,1209.8,1201.9,1206.7,196084
20181008,000000,1206.7,1208,1196.4,1198.1,84346
20181009,000000,1198.1,1198.7,1186,1193.4,283128
20181010,000000,1193.4,1194.8,1186.6,1189.8,219692
20181011,000000,1189.8,1202,1188.5,1201.7,279761
20181012,000000,1201.6,1230,1201.1,1221.6,487980
20181013,000000,1221.5,1227.5,1219.7,1221.6,204200
20181015,000000,1221.2,1234.1,1220.4,1234,74080
20181016,000000,1234,1236.9,1227.3,1232.3,271067
20181017,000000,1232.3,1235.9,1223.7,1230.6,240729
20181018,000000,1230.6,1232.9,1221.7,1226.3,215016
20181019,000000,1226.3,1233.6,1224.1,1229.5,239582
20181020,000000,1229.5,1234.1,1228.5,1230,119682
20181022,000000,1230.5,1232.6,1225.5,1226.4,56657
20181023,000000,1226.3,1239.4,1222.8,1238.8,204514
20181024,000000,1238.9,1243,1231.8,1233.6,236244
20181025,000000,1233.6,1242,1228.3,1235.5,221322
20181026,000000,1235.5,1240.5,1230.5,1240,225176
20181027,000000,1240.1,1246,1233,1235.4,225443
20181029,000000,1236.4,1237.6,1229.6,1231.1,69555
20181030,000000,1231.2,1234,1224.1,1225.5,215196
20181031,000000,1225.5,1228.8,1216.1,1218.9,217457
20181101,000000,1218.9,1228.3,1213.4,1227.4,212433
20181102,000000,1227.4,1239.3,1224,1235.3,277931
20181103,000000,1235.4,1238.4,1231.3,1234.6,168564
20181105,000000,1234.5,1236.8,1232.1,1233.7,48136
20181106,000000,1233.7,1237.8,1228.4,1237,151909
20181107,000000,1237.1,1237.6,1224.2,1235.2,237105
20181108,000000,1235.2,1238.4,1222.2,1224.3,190318
20181109,000000,1224.4,1228.5,1218.6,1220,194362
20181110,000000,1220,1220.4,1207.2,1210.3,195026
20181112,000000,1210.3,1212,1204.3,1207.1,71292
20181113,000000,1207.1,1208.2,1196.6,1198.3,181854
20181114,000000,1198.3,1205.3,1197.9,1200.7,197798
20181115,000000,1200.6,1217.2,1198.8,1211.4,259412
20181116,000000,1211.3,1218.9,1207.1,1217.1,205037
20181117,000000,1217.1,1226,1216,1222,151332
20181119,000000,1223.1,1224.2,1218.5,1222.5,61606
20181120,000000,1222.4,1226.7,1219.6,1223.6,163241
20181121,000000,1223.6,1229.5,1220.1,1223.3,207034
20181122,000000,1223.3,1230.9,1223.1,1228.8,163196
20181123,000000,1228.6,1229.6,1221.8,1222.5,83450
20181124,000000,1222.5,1225.8,1220.3,1223.4,63474
20181126,000000,1223.9,1228.6,1222.6,1226.6,54363
20181127,000000,1226.6,1226.9,1219.4,1223.9,148103
20181128,000000,1224,1225.1,1211.4,1213.2,171401
20181129,000000,1213.2,1227.7,1210.5,1224.7,123224
20181130,000000,1224.6,1231.1,1221.1,1227.4,51328
20181201,000000,1227.4,1228.5,1221.8,1227.8,113811
20181203,000000,1227.8,1237.8,1226.6,1235.5,83422
20181204,000000,1235.6,1246.7,1233.1,1245,234650
20181205,000000,1244.9,1247.5,1238.7,1241.5,174383
20181206,000000,1241.5,1246.3,1240,1241.5,123316
20181207,000000,1241.5,1249.9,1240.6,1246.4,204431
20181208,000000,1246.4,1255.8,1245,1254,168069
20181210,000000,1255.6,1256.6,1251.4,1252,61068
20181211,000000,1252.1,1255.1,1246.9,1253.3,171672
20181212,000000,1253.4,1254.3,1245.8,1249.7,162971
20181213,000000,1249.7,1252.6,1245.2,1246,136524
20181214,000000,1245.9,1248.5,1241.3,1242.8,154014
20181215,000000,1242.8,1244.3,1236.5,1242.3,129386
20181217,000000,1242.8,1243.8,1239.4,1243.4,35932
20181218,000000,1243.5,1253.7,1243,1253.4,173691
20181219,000000,1253.5,1255.3,1249.6,1251.7,152942
20181220,000000,1251.7,1262.2,1245.3,1259.4,293970
20181221,000000,1259.4,1270.3,1256.7,1261,260230
20181222,000000,1261,1265.5,1257.1,1259.1,131364
20181224,000000,1260.7,1268.6,1260,1263.2,50264
20181225,000000,1263.1,1273.9,1262.9,1272.5,76182
20181226,000000,1273.5,1277.9,1267.5,1276.5,52291
20181227,000000,1276.6,1282.3,1267.4,1275,208392
20181228,000000,1275.1,1284.7,1273.2,1281.3,194368
20181229,000000,1281.3,1283.5,1278.2,1283.4,87725
20181231,000000,1283,1285.8,1279.7,1284.8,32493
20190101,000000,1284.9,1286.5,1280.2,1284.7,67545
20190102,000000,1285,1291,1280.8,1289.4,68934
20190103,000000,1289.5,1294.3,1280.6,1290.1,215082
20190104,000000,1290,1300.4,1286.4,1292.9,226677
20190105,000000,1292.8,1293.9,1278.1,1286.2,200764
20190107,000000,1287,1293.9,1284.1,1292.4,72059
20190108,000000,1292.4,1297,1282.7,1284.5,184747
20190109,000000,1284.5,1288.4,1280.2,1281.7,164021
20190110,000000,1281.7,1298,1280.9,1293.8,233034
20190111,000000,1293.8,1295.7,1286.7,1293.6,190717
20190112,000000,1293.7,1294,1287.2,1287.9,96183
20190114,000000,1288,1296.6,1287.7,1295.6,66184
20190115,000000,1295.7,1296.3,1286.5,1289,174758
20190116,000000,1289,1294.8,1286.6,1289.2,196916
20190117,000000,1289.2,1295.4,1287.6,1293.9,155621
20190118,000000,1294,1294.8,1283,1285.4,196452
20190119,000000,1285.3,1286,1280.1,1281.3,121648
20190121,000000,1280.7,1283,1276.8,1278.3,53560
20190122,000000,1278.2,1284.3,1276,1283.3,90419
20190123,000000,1283.2,1286,1278.6,1284.2,144461
20190124,000000,1284.3,1285.1,1276.8,1278.6,178458
20190125,000000,1278.6,1284.1,1275.3,1282.8,164977
