<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20220420,000000,1981.7,1985.1,1944.7,1946.5,176312
20220421,000000,1946.6,1960.9,1941,1953.5,125544
20220422,000000,1953.3,1956.3,1938,1952.1,141688
20220423,000000,1952.2,1957.8,1928,1932.5,147719
20220425,000000,1931.9,1935.5,1922.8,1925.3,22999
20220426,000000,1925.3,1925.7,1891.8,1903.2,202002
20220427,000000,1903.1,1912.2,1896.3,1899.6,147507
20220428,000000,1899.7,1908.1,1877.4,1879.2,170949
20220429,000000,1879.1,1907,1870.9,1905.6,166213
20220430,000000,1905.8,1921.3,1895.2,1896.9,140871
20220502,000000,1896.2,1900.4,1884,1888.8,18259
20220503,000000,1888.7,1888.8,1853.4,1862.3,174363
20220504,000000,1862.3,1878.4,1849.7,1864.5,141650
20220505,000000,1864.5,1904,1861.1,1901.8,136188
20220506,000000,1901.9,1910.7,1865,1876.5,186660
20220507,000000,1876.5,1894,1873,1882.8,123206
20220509,000000,1883.7,1885.6,1873,1874.6,15724
20220510,000000,1874.7,1875.9,1851,1863.5,146951
20220511,000000,1863.5,1864.7,1830.6,1835.2,165392
20220512,000000,1835.1,1858.8,1833.5,1852.7,174120
20220513,000000,1852.7,1853.9,1809.1,1823.2,187500
20220514,000000,1823.1,1827.6,1797.2,1810.3,138686
20220516,000000,1809.4,1815.7,1807.4,1808.6,19251
20220517,000000,1808.7,1828.4,1785,1821.7,134185
20220518,000000,1821.6,1834.8,1805.4,1806.4,114888
20220519,000000,1806.5,1822.9,1805,1814.1,102086
20220520,000000,1814.2,1848.2,1808.4,1840.1,148537
20220521,000000,1840.1,1847.8,1830.6,1845.1,100664
20220523,000000,1844.4,1858.2,1843.3,1853.1,16049
20220524,000000,1853.2,1864.3,1845.4,1854,105878
20220525,000000,1854,1869.1,1848.8,1861.1,118212
20220526,000000,1861.1,1861.8,1838.7,1848.7,105627
20220527,000000,1848.7,1854.6,1836.3,1852.4,75433
20220528,000000,1852.4,1860.7,1846.5,1850.6,11338
20220530,000000,1850.3,1858,1845.7,1857.3,159
20220531,000000,1858.6,1862.1,1848.3,1854.8,15631
20220601,000000,1854.6,1860.2,1835.2,1839,130988
20220602,000000,1838.9,1853,1830.2,1847.2,142813
20220603,000000,1847.3,1878.6,1846.6,1872.3,125648
20220604,000000,1872.3,1872.5,1849.7,1853.9,93621
20220606,000000,1853.7,1858.8,1852.4,1858.7,9618
20220607,000000,1858.5,1861.2,1838.5,1842.4,94431
20220608,000000,1842.3,1858.2,1840.4,1848.8,110995
20220609,000000,1848.8,1862.4,1846.6,1857.5,93469
20220610,000000,1857.4,1857.6,1841.9,1846.9,117651
20220611,000000,1846.9,1879.6,1826.5,1875.2,242501
20220613,000000,1879,1882.5,1863.2,1867,31839
20220614,000000,1866.9,1870.4,1809.2,1826.8,220400
20220615,000000,1826.9,1833.3,1806.1,1816.8,144760
20220616,000000,1816.9,1845.4,1814.1,1834.6,190428
20220617,000000,1834.6,1861.5,1816.3,1844.6,174734
20220618,000000,1844.7,1855.9,1836.1,1841.9,119198
20220620,000000,1840.6,1848.4,1836.8,1846,13692
20220621,000000,1846,1847.1,1837.4,1842.3,42751
20220622,000000,1842.3,1846.2,1827.1,1829.4,121405
20220623,000000,1829.4,1850.3,1824.5,1834.3,134517
20220624,000000,1834.3,1848.9,1822.4,1826.2,159219
20220625,000000,1826.1,1833.7,1817.7,1828.1,115093
20220627,000000,1839.6,1842.6,1830.1,1836.9,18134
20220628,000000,1836.9,1842.8,1821.8,1827.3,120627
20220629,000000,1827.3,1830.7,1819.1,1821.5,77242
20220630,000000,1821.7,1834.9,1810.7,1817.9,141753
20220701,000000,1818,1826.8,1801.1,1801.5,188699
20220702,000000,1801.5,1813.6,1783.4,1812.9,184406
20220704,000000,1814.4,1815.2,1806.6,1812.2,11653
20220705,000000,1812.3,1814.4,1804.8,1811.4,47523
20220706,000000,1811.4,1812.7,1763,1767.4,202018
20220707,000000,1767.4,1770.7,1730.7,1743.9,182613
20220708,000000,1743.9,1748.2,1736.4,1740.4,121723
20220709,000000,1740.4,1751.7,1726,1740.9,126830
20220711,000000,1741.5,1743,1736.6,1740.8,13626
20220712,000000,1740.7,1742.2,1721.6,1731.5,116385
20220713,000000,1731.5,1737.9,1720.6,1725.2,118788
20220714,000000,1725.2,1744.3,1704.5,1730.1,205261
20220715,000000,1730.1,1730.4,1695,1706,199155
20220716,000000,1706,1712.3,1696.6,1706.5,139414
20220718,000000,1706.4,1716.1,1704.4,1714.5,15755
20220719,000000,1714.4,1722,1702.6,1707.1,115268
20220720,000000,1707.1,1716.4,1704.8,1710.3,105968
20220721,000000,1710.1,1712.7,1687.6,1689,133291
20220722,000000,1689,1719.5,1678.4,1712.5,203171
20220723,000000,1712.5,1738.3,1712,1725.3,137355
20220725,000000,1724.8,1727,1717.9,1725.6,11771
20220726,000000,1725.5,1734.6,1712.9,1722.2,96353
20220727,000000,1722.1,1725.8,1711.5,1714.6,79846
20220728,000000,1714.7,1740,1709.1,1735,87188
20220729,000000,1735,1780.2,1733.3,1779.1,26765
20220730,000000,1779.1,1784.6,1768.4,1782.7,119494
20220801,000000,1782.5,1783.3,1777.2,1778,12536
20220802,000000,1777.9,1797.3,1774.3,1790.9,132112
20220803,000000,1790.8,1805,1771.4,1785,166945
20220804,000000,1784.9,1789.4,1770,1787,129189
20220805,000000,1787,1812,1785.1,1809,140947
20220806,000000,1808.9,1809.6,1780.2,1792.4,146965
20220808,000000,1790.3,1792.1,1787.1,1789.1,8764
20220809,000000,1789.2,1806.9,1786.9,1802,99336
20220810,000000,1802,1817,1799.7,1807.4,110870
20220811,000000,1807.4,1824.6,1799.5,1801.1,149164
20220812,000000,1801.1,1814.9,1798.6,1806.5,109338
20220813,000000,1806.5,1819.1,1799.6,1818.9,101809
20220815,000000,1818.9,1818.9,1809.6,1811.1,12734
20220816,000000,1811.1,1811.1,1787.6,1796.2,130942
20220817,000000,1796.1,1797,1785.4,1790.1,85846
20220818,000000,1790.2,1796.6,1773.9,1775.9,137003
20220819,000000,1775.9,1786.3,1766.6,1767.2,123434
20220820,000000,1767.2,1772,1759.1,1760.3,115175
20220822,000000,1760.6,1762.1,1758.1,1759.6,9866
20220823,000000,1759.7,1759.7,1740.2,1751.2,137018
20220824,000000,1751.3,1767.5,1743.1,1758.1,136081
20220825,000000,1758.1,1770.7,1754.8,1769.2,110985
20220826,000000,1769.2,1778.8,1764.6,1770.2,109357
20220827,000000,1770.1,1771.3,1746.2,1750.8,157874
20220829,000000,1748.4,1750.7,1734.9,1735.9,24346
20220830,000000,1735.9,1757.9,1731.4,1747.1,139582
20220831,000000,1747.1,1749.8,1730.8,1735.3,121517
20220901,000000,1735.2,1738,1713,1715.2,172619
20220902,000000,1715.4,1719.7,1699.1,1710.3,176017
20220903,000000,1710.3,1729.5,1709.4,1722.6,151910
20220905,000000,1724.2,1724.5,1718.6,1722.9,9700
20220906,000000,1723,1737.4,1719.1,1729,61791
20220907,000000,1729.1,1731.7,1703.1,1704,146330
20220908,000000,1703.8,1731.2,1701.7,1725.7,160118
20220909,000000,1725.7,1739.4,1713.7,1729.9,178376
20220910,000000,1730,1740.5,1721.8,1727.6,129916
20220912,000000,1728.4,1731.4,1722.7,1724,10811
20220913,000000,1724.1,1746.4,1722.3,1731.9,154862
20220914,000000,1731.8,1742.9,1706.2,1710.4,220692
20220915,000000,1710.5,1717.3,1698.4,1701.9,145586
20220916,000000,1701.9,1702.4,1668.9,1672.7,247160
20220917,000000,1672.7,1689.9,1661.9,1684.5,183930
20220919,000000,1685.4,1688.8,1676.6,1677.4,15544
20220920,000000,1677.4,1688.8,1667.6,1685.3,132421
20220921,000000,1685.4,1685.6,1668.1,1671.7,131661
20220922,000000,1671.7,1696.9,1661.3,1668.3,225992
20220923,000000,1668.1,1693.5,1663.3,1677,212305
20220924,000000,1677.2,1682.3,1646.6,1651.7,208348
20220926,000000,1651,1653.4,1633.8,1645.3,36925
20220927,000000,1645.4,1657.2,1627.7,1638.1,183033
20220928,000000,1638.1,1650.1,1629.9,1631.6,179121
20220929,000000,1631.6,1671.6,1622.2,1662.8,251116
20220930,000000,1662.9,1673.6,1649.3,1670.1,184754
20221001,000000,1670.1,1684.4,1668.1,1668.3,158383
20221003,000000,1670.5,1677.8,1668.3,1672.2,14520
20221004,000000,1672.2,1711.6,1666.5,1708.8,202123
20221005,000000,1708.8,1738.7,1706.4,1728.2,189104
20221006,000000,1728.2,1736.6,1708.8,1730.7,161311
20221007,000000,1730.8,1734.2,1714.8,1717.6,127412
20221008,000000,1717.7,1722.8,1698.4,1701.8,139193
20221010,000000,1703.4,1707.4,1693,1695.9,21675
20221011,000000,1696,1696.6,1667.9,1670.7,145332
20221012,000000,1670.7,1691.3,1667.5,1672,157548
20221013,000000,1672.1,1685.1,1671.5,1675.7,62300
20221014,000000,1675.7,1688.9,1648.3,1674.9,228950
20221015,000000,1675.1,1677.8,1645.6,1650.2,154290
20221017,000000,1649.9,1657.8,1649.1,1655.2,12252
20221018,000000,1655.3,1674.3,1652.5,1657.8,146926
20221019,000000,1657.9,1666,1650.6,1654.2,152569
20221020,000000,1654.2,1654.4,1626.3,1630.2,174522
20221021,000000,1630.2,1650.3,1624.6,1625.6,153447
20221022,000000,1625.6,1663.1,1621.1,1662.5,234237
20221024,000000,1662.9,1675.5,1656.6,1658.9,30546
20221025,000000,1658.9,1663.6,1648,1655.9,143793
20221026,000000,1655.8,1666.8,1641.2,1661.3,158777
20221027,000000,1661.4,1679.4,1659.4,1668.5,168905
20221028,000000,1668.6,1673.6,1658.5,1668.7,171202
20221029,000000,1668.7,1669.4,1640.7,1648.3,166735
20221031,000000,1647.2,1648.4,1643.2,1647.2,10689
20221101,000000,1647.2,1648.5,1633.6,1640.4,120936
20221102,000000,1640.5,1660.3,1639.5,1653.8,169647
20221103,000000,1653.8,1673.1,1634.1,1640,197344
20221104,000000,1639.9,1642.4,1618.3,1641.3,209909
20221105,000000,1641.3,1686.4,1640.7,1685.7,246547
20221107,000000,1678.6,1683.4,1673.4,1675.7,26348
20221108,000000,1675.8,1685.6,1670,1672.7,128240
20221109,000000,1672.7,1720.4,1667.1,1711.4,250056
20221110,000000,1711.4,1725.8,1705.1,1712.8,181865
20221111,000000,1712.7,1760.6,1706.7,1756.1,246892
20221112,000000,1756.1,1775.6,1755.7,1774.2,162821
20221114,000000,1769.4,1769.8,1762.5,1764.4,21288
20221115,000000,1764.4,1778.4,1755.8,1774,154196
20221116,000000,1774,1791.8,1771,1775.1,207798
20221117,000000,1775.2,1788.2,1764.7,1765,149307
20221118,000000,1765,1774.7,1756.6,1764.7,139291
20221119,000000,1764.6,1769.9,1749.2,1752,102034
20221121,000000,1752,1755,1745.2,1747.3,13985
20221122,000000,1747.3,1748.6,1733.9,1746.1,112392
20221123,000000,1746.2,1751,1733,1735.2,110427
20221124,000000,1735.2,1757,1719,1756,126637
20221125,000000,1756,1761.2,1752.1,1758.7,46643
20221126,000000,1758.5,1759.2,1745.9,1755,52669
20221128,000000,1755,1756.3,1745.7,1751.4,12939
20221129,000000,1751.4,1763.5,1737.9,1752.5,77824
20221130,000000,1752.6,1769.1,1745.8,1767.8,17038
20221201,000000,1767.7,1793.8,1758.2,1793.4,196804
20221202,000000,1793.3,1818.7,1788.2,1811.4,204161
20221203,000000,1811.4,1816.9,1791.8,1811.4,158283
20221205,000000,1810.5,1822.9,1808,1821.5,21417
20221206,000000,1821.4,1822.2,1778.1,1784.2,171765
20221207,000000,1784.2,1793.2,1779.1,1782.5,111935
20221208,000000,1782.7,1803.2,1781.4,1795.1,147253
20221209,000000,1795.1,1807.7,1793.3,1807.2,105835
20221210,000000,1805.8,1819,1801.5,1809.4,104299
20221212,000000,1808,1809.3,1797.8,1798.4,13709
20221213,000000,1798.4,1807.1,1789,1793.3,99649
20221214,000000,1793.4,1836.9,1793.2,1822.1,189020
20221215,000000,1819.4,1825.4,1799.7,1801.1,142889
20221216,000000,1801.1,1806.3,1782,1788.3,165852
20221217,000000,1788.3,1804.2,1783.9,1803,109933
20221219,000000,1801.6,1807,1800.1,1802.9,14280
20221220,000000,1802.9,1808.6,1793.2,1799,101911
20221221,000000,1799,1832.4,1795.6,1824.1,173568
20221222,000000,1823.9,1833.8,1821.3,1829.1,99149
20221223,000000,1829,1829.3,1792.7,1802.3,161291
20221224,000000,1802.4,1812.2,1798.9,1806,86080
20221227,000000,1808.2,1813.9,1808,1812.4,12011
20221228,000000,1812.4,1841.9,1809.9,1819.1,153641
20221229,000000,1819,1819.5,1804.2,1815.7,105107
20221230,000000,1815.7,1827.3,1811.2,1822.7,97468
20221231,000000,1822.8,1832.4,1819.8,1830.1,91182
20230103,000000,1831.8,1849.4,1831.3,1846.9,32261
20230104,000000,1846.9,1856.6,1833.4,1852.6,180374
20230105,000000,1852.7,1871.3,1850.6,1857.5,188322
20230106,000000,1857.4,1860.8,1829.9,1842.6,166243
20230107,000000,1842.5,1875.2,1837.9,1870.5,181984
20230109,000000,1872.8,1884.4,1869.3,1881.6,25839
20230110,000000,1881.6,1886.4,1872,1875.4,139691
20230111,000000,1875.3,1885.2,1874.7,1881.8,119983
20230112,000000,1881.7,1890.9,1870.9,1887.5,154021
20230113,000000,1887.6,1906.5,1872.4,1898.7,201768
20230114,000000,1898.7,1925.3,1895.1,1923,175461
20230116,000000,1923.8,1931.8,1919.8,1925.2,17325
20230117,000000,1925.2,1925.3,1910.6,1913.9,84223
20230118,000000,1914,1919.5,1899.2,1901.6,150539
20230119,000000,1901.5,1929.8,1898.6,1911.3,186645
20230120,000000,1911.3,1936.9,1907.7,1925.6,167430
20230121,000000,1925.4,1939,1922,1927.7,109963
20230123,000000,1928.4,1936.7,1925.3,1930.9,15442
20230124,000000,1930.9,1938.3,1912.5,1934,150951
20230125,000000,1934.1,1943.8,1918.2,1929.8,143029
20230126,000000,1929.8,1949.8,1920.6,1947,136358
20230127,000000,1947,1949.4,1918.4,1921.8,147880
20230128,000000,1921.6,1935.4,1916.5,1927.6,75458
20230130,000000,1928.3,1933.6,1923.9,1932.4,1828
20230131,000000,1932.4,1942.7,1920.3,1935.4,21206
20230201,000000,1935.4,1946.9,1915.5,1941.4,186723
20230202,000000,1941.3,1972.4,1936.1,1968.7,211081
20230203,000000,1968.7,1975.2,1925.6,1929.9,235386
20230204,000000,1929.9,1932.1,1874.5,1877.7,275330
20230206,000000,1878,1891.2,1873.2,1891,33434
20230207,000000,1890.9,1894,1875.6,1885.6,140696
20230208,000000,1885.5,1897.2,1877.5,1889.3,165487
20230209,000000,1889.4,1898.9,1881.4,1891.1,123420
20230210,000000,1891.1,1902.3,1864.6,1864.8,183641
20230211,000000,1864.7,1883.5,1863.5,1876.4,123125
20230213,000000,1876.7,1876.7,1868.5,1868.7,13982
20230214,000000,1868.7,1877.2,1860.8,1868.4,120959
20230215,000000,1868.4,1881.6,1852.5,1858.3,216260
20230216,000000,1858.2,1858.3,1839.3,1848.9,148870
20230217,000000,1849,1854.9,1833,1836,163888
20230218,000000,1836,1853.1,1827.7,1851.3,136732
20230220,000000,1850.5,1853.9,1846.3,1851.6,13649
20230221,000000,1851.7,1856.4,1845.9,1848,64905
20230222,000000,1847.8,1853.5,1839,1845,133931
20230223,000000,1845.1,1855,1831.2,1837.6,140591
20230224,000000,1837.6,1841.2,1824.8,1832.9,170504
20230225,000000,1832.9,1833.5,1815.5,1818,143204
20230227,000000,1818,1820.9,1812,1815.9,18259
20230228,000000,1815.9,1827.3,1813.9,1821,113571
20230301,000000,1821,1838.6,1810.8,1836.8,174063
20230302,000000,1836.9,1852.5,1836.8,1840.4,169874
20230303,000000,1840.4,1847.3,1835.9,1844,124980
20230304,000000,1844,1864.4,1843.4,1862.8,129812
20230306,000000,1861,1862.8,1856.7,1859.7,15847
20230307,000000,1859.7,1864.3,1849.6,1852.5,116069
20230308,000000,1852.4,1856.9,1813.4,1815.6,210425
20230309,000000,1815.6,1828.7,1814.3,1817.8,138612
20230310,000000,1817.8,1839.4,1816.2,1833.7,164935
20230311,000000,1833.8,1874.3,1830,1872.7,263800
20230313,000000,1877.1,1899.7,1876.3,1886.7,65281
20230313,000000,1886.9,1919.5,1875.7,1907.6,319067
20230315,000000,1907.7,1918.1,1899.8,1907.1,225725
20230316,000000,1907.2,1942.5,1889.5,1916.8,305683
20230317,000000,1917,1938,1916.1,1931.9,213731
20230318,000000,1931.7,1993.7,1931.1,1993.7,279302
20230320,000000,1989.7,1994.6,1972.9,1978.3,39397
20230321,000000,1978.4,2014.9,1970,1987.6,265588
20230322,000000,1987.4,1987.5,1938.6,1942.4,213227
20230323,000000,1942.3,1982.3,1936.5,1979.4,220152
20230324,000000,1979.4,2006.1,1968.8,1995.4,222807
20230325,000000,1995.4,2006.5,1977.7,1981,194778
20230327,000000,1982.6,1984,1972.3,1976.4,18963
20230328,000000,1976.5,1977.3,1945,1960.5,150150
20230329,000000,1960.5,1977.1,1949.9,1967.5,114560
20230330,000000,1967.6,1973,1954.9,1959.8,52035
20230331,000000,1959.5,2001.1,1959.3,1998.8,19713
20230401,000000,1998.8,2005.5,1984.2,1987,136672
20230403,000000,1990,1992,1965.9,1968.1,29591
20230404,000000,1968,2008,1966.8,1995.4,164437
20230405,000000,1995.3,2043.4,1994,2039.7,217165
20230406,000000,2039.7,2049.2,2024.6,2027.9,188796
20230407,000000,2028,2037.3,2016.5,2023.7,119204
20230410,000000,2026.4,2026.4,2004.2,2006.2,25298
20230411,000000,2006.2,2018.2,1996.5,2012.7,123008
20230412,000000,2012.6,2034.3,2010.7,2032.1,123496
20230413,000000,2032.2,2043.9,2015.7,2031.6,205938
20230414,000000,2031.6,2063.4,2029.1,2059.4,191739
20230415,000000,2059.4,2061,2006,2017.7,236668
20230417,000000,2014.1,2019.1,2008.2,2017.2,20392
20230418,000000,2017.2,2028,1993.4,2012.2,173581
20230419,000000,2012.3,2024.6,2003.3,2015.9,159855
20230420,000000,2015.8,2016.8,1980.9,2004.4,209167
20230421,000000,2004.5,2024.2,2002.7,2013.5,153724
20230422,000000,2013.5,2013.7,1982.3,1994.1,188477
20230424,000000,1992,1995.8,1988.2,1991,15825
20230425,000000,1990.9,2011.4,1984.4,2002.8,142206
20230426,000000,2002.8,2014.5,1986.2,2004.6,216080
20230427,000000,2004.6,2020.2,1993.7,2008.5,207494
20230428,000000,2008.7,2013.3,1982.8,1997.6,184202
20230429,000000,1997.7,2004.1,1984.4,1999.4,137684
20230501,000000,2000.2,2000.7,1989.5,1992.1,13050
20230502,000000,1992.1,2015.4,1985.7,1990.6,165546
20230503,000000,1990.5,2028.8,1986.9,2027.3,223150
20230504,000000,2027.2,2071.3,2016,2049.7,238837
20230505,000000,2049.7,2068.1,2038.5,2057.9,247395
20230506,000000,2057.9,2059.2,2007,2025.7,222548
20230508,000000,2024.9,2031.6,2022,2030.8,14280
20230509,000000,2030.8,2037.1,2025.3,2032.3,120144
20230510,000000,2032.4,2045.3,2028,2038.6,138228
20230511,000000,2038.7,2056,2028.3,2038.4,209766
20230512,000000,2038.6,2047.6,2013.8,2016.5,241060
20230513,000000,2016.5,2027.8,2005.7,2015.7,180268
20230515,000000,2015.6,2024,2011.2,2018.4,15892
20230516,000000,2018.5,2027.5,2016.1,2021.3,118275
20230517,000000,2021.3,2022,1989.1,1994.8,210334
20230518,000000,1994.8,1995.7,1978.1,1984.9,168539
20230519,000000,1985,1985.4,1954.4,1965.5,206792
20230520,000000,1965.5,1987.4,1958.9,1979.2,196754
20230522,000000,1982.6,1984.4,1978.2,1979.7,7009
20230523,000000,1979.7,1984.8,1962,1964.6,123290
20230524,000000,1964.5,1980,1955.8,1978.3,164001
20230525,000000,1978.4,1987.9,1955.5,1957.8,190203
20230526,000000,1957.7,1965.4,1936,1948.4,190203
20230527,000000,1948.4,1957.1,1938.5,1946.8,100390
20230529,000000,1964.9,1964.9,1958,1963.2,12522
20230530,000000,1963.4,1968.2,1957.1,1957.3,53741
20230531,000000,1957.2,1981.9,1949.6,1976.4,183936
20230601,000000,1976.3,1993.1,1972.6,1981.5,195314
20230602,000000,1981.5,2000.7,1970.1,1999.6,171111
20230603,000000,1999.6,2000,1964.5,1964.9,187800
20230605,000000,1964.3,1966,1959.6,1962.8,21181
20230606,000000,1962.8,1980.7,1953.8,1975,164573
20230607,000000,1975,1982.9,1970.3,1979.3,128485
20230608,000000,1979.3,1986.5,1955.4,1960.7,188173
20230609,000000,1960.7,1985.7,1957.1,1978.7,285195
20230610,000000,1978.7,1987.8,1971,1975.5,114187
20230612,000000,1975.5,1975.8,1968.4,1972.7,12240
20230613,000000,1972.6,1981.4,1963.1,1975.8,115520
20230614,000000,1975.8,1985.9,1953,1962.4,344783
20230615,000000,1962.4,1973.9,1944.2,1946.8,208958
20230616,000000,1946.8,1974.5,1936.1,1968.9,240812
20230617,000000,1968.8,1980.4,1965.4,1969.1,139725
20230619,000000,1970.7,1971.8,1966,1967.7,8623
20230620,000000,1967.7,1971.6,1955.9,1961.8,65407
20230621,000000,1961.8,1968.7,1940.8,1947.9,174941
20230622,000000,1947.9,1948.8,1929.3,1942.6,164038
20230623,000000,1942.6,1943,1919.5,1921.9,165070
20230624,000000,1922,1949,1921.6,1929.7,161572
20230626,000000,1930.3,1938.4,1930.3,1935.2,17638
20230627,000000,1935.3,1943.4,1930.4,1937.7,138843
20230628,000000,1937.9,1940.3,1919.8,1924,167680
20230629,000000,1924,1925.8,1910.8,1913.8,154639
20230630,000000,1913.7,1921.3,1900.6,1916.7,172734
20230701,000000,1912.3,1930.8,1911.7,1926,132897
20230703,000000,1927.8,1927.8,1922.2,1926,15269
20230704,000000,1925.9,1939.9,1917.7,1930.7,137208
20230705,000000,1930.8,1938.1,1930.5,1932,56654
20230706,000000,1931.9,1942.9,1922.1,1924.5,178573
20230707,000000,1924.5,1934,1908.5,1916.8,209667
20230708,000000,1916.8,1941.1,1915.9,1930.5,182131
20230710,000000,1930.5,1933.7,1928.3,1929.6,15673
20230711,000000,1929.5,1934.3,1918,1932,152863
20230712,000000,1932,1946.4,1931.8,1943.7,155662
20230713,000000,1943.6,1966.3,1938.7,1965.1,223831
20230714,000000,1965.1,1968.5,1956.6,1966.6,168763
20230715,000000,1966.6,1967,1954.7,1959.8,128376
20230717,000000,1959.3,1960.1,1954.5,1955.9,13866
20230718,000000,1955.8,1964.1,1949,1963.1,131201
20230719,000000,1963.2,1988.3,1961.2,1979.2,217007
20230720,000000,1979.3,1989.8,1973.3,1987.7,138898
20230721,000000,1987.6,1988,1967.7,1972.1,152470
20230722,000000,1972,1974.3,1958.8,1964.1,114013
20230724,000000,1963.9,1964.8,1960.9,1961.7,10212
20230725,000000,1961.7,1969.8,1954.6,1963.2,140464
20230726,000000,1963,1967.7,1951.6,1965.3,122290
20230727,000000,1965.3,1982.6,1963.6,1978,148622
20230728,000000,1978.1,1992.7,1941.7,1991.8,150574
20230729,000000,1991.8,2002,1986.2,1997.5,119338
20230731,000000,1998.2,1998.8,1991.7,1992.5,14118
20230801,000000,1992.5,2010.9,1986.7,2004,119340
20230802,000000,1994.7,1995.4,1978.3,1986.2,138440
20230803,000000,1986.1,1992.2,1968.5,1972.6,153523
20230804,000000,1972.6,1974.5,1964.5,1970.3,130736
20230805,000000,1970.3,1984.2,1954.5,1977.1,136403
20230807,000000,1978.2,1981.7,1973.1,1974,12548
20230808,000000,1974,1976.6,1965.5,1967.8,102755
20230809,000000,1967.8,1970.2,1956.5,1963.9,133545
20230810,000000,1963.9,1966.1,1947.2,1951.2,129417
20230811,000000,1951.2,1963.5,1942.7,1946.6,160912
20230812,000000,1946.7,1953.6,1944.1,1945.5,103404
20230814,000000,1945.7,1947,1942.2,1944.6,12950
20230815,000000,1944.5,1948.2,1934.2,1939.4,100272
20230816,000000,1935.6,1944.3,1927.5,1934.9,146424
20230817,000000,1934.9,1938.2,1918.8,1922.3,127862
20230818,000000,1922.2,1927.1,1921.4,1924.1,17887
20230819,000000,1922,1926,1915.9,1917.7,74521
20230821,000000,1918.4,1922.5,1913.6,1920.4,18373
20230822,000000,1920.3,1927.9,1914,1924.7,129249
20230823,000000,1924.7,1933.2,1917.5,1929.9,119384
20230824,000000,1930,1949.7,1929,1948.9,162760
20230825,000000,1948.8,1951.3,1939.2,1941,128368
20230826,000000,1941.1,1950.4,1931,1941.4,121827
20230828,000000,1943.3,1945.2,1941.7,1944.1,11245
20230829,000000,1944,1954.2,1940.1,1953.3,111304
20230830,000000,1953.2,1966.5,1941.7,1964.7,168256
20230831,000000,1964.7,1977.1,1962.8,1970.4,122201
20230901,000000,1971.5,1974.9,1965,1965.5,106929
20230902,000000,1965.4,1980.2,1960.7,1966.2,142818
20230904,000000,1966.2,1972.2,1965.3,1971.1,8901
20230905,000000,1971.1,1972.6,1960.5,1962.8,56507
20230906,000000,1962.8,1964.7,1949.4,1951.6,130192
20230907,000000,1951.6,1954.5,1940,1944.2,143201
20230908,000000,1944.1,1951.3,1940.3,1948.8,117033
20230909,000000,1948.9,1954,1940.8,1942.8,115044
20230911,000000,1942.6,1947.4,1939.5,1946.5,13875
20230912,000000,1946.4,1954.6,1943.2,1946.8,125510
20230913,000000,1946.8,1947.4,1929.9,1931.7,153378
20230914,000000,1931.6,1938.4,1927.2,1931.1,152451
20230915,000000,1931.1,1937.6,1921.7,1937.1,187490
20230916,000000,1937.2,1952.4,1936.4,1944.7,175418
20230918,000000,1945.6,1950.6,1944,1949.8,17469
20230919,000000,1949.7,1956,1943.8,1953.6,122526
20230920,000000,1953.6,1958.9,1949,1951.3,122433
20230921,000000,1951.3,1968.9,1944.2,1948.3,222001
20230922,000000,1948.3,1950.3,1933.1,1943.2,198696
20230923,000000,1943.1,1949.1,1942.7,1944.4,118197
20230925,000000,1944.9,1946.1,1942,1943,10226
20230926,000000,1942.9,1946.5,1931.7,1932.3,147196
20230927,000000,1932.2,1934.6,1917.2,1917.9,193621
20230928,000000,1917.9,1917.9,1890.3,1891.4,214029
20230929,000000,1891.4,1896.8,1874.5,1880,208708
20230930,000000,1879.9,1896.7,1862.3,1864.9,215072
20231002,000000,1864.6,1864.7,1858.6,1859.3,14797
20231003,000000,1859.3,1862.2,1830.9,1836.1,192800
20231004,000000,1836.2,1849.3,1833.7,1835.9,179418
20231005,000000,1835.9,1846.8,1831.6,1842.6,172416
20231006,000000,1842.7,1843.5,1826.2,1837.8,154386
20231007,000000,1837.8,1849,1823.5,1844,191124
20231009,000000,1847,1869.5,1847,1865,36233
20231010,000000,1865,1879.1,1857.5,1875.9,160746
20231011,000000,1875.9,1876.3,1866.1,1873.4,141323
20231012,000000,1873.4,1892.1,1871.7,1890.4,163753
20231013,000000,1890.6,1898.3,1880.6,1886.1,152306
20231014,000000,1886,1944.3,1885.9,1942.5,273949
20231016,000000,1945.9,1945.9,1930.9,1933.1,31164
20231017,000000,1933.2,1937.2,1921.2,1929.5,157535
20231018,000000,1929.4,1955.9,1926.8,1950.3,171955
20231019,000000,1950.2,1975.8,1947.6,1958.1,244936
20231020,000000,1958,1994.3,1957,1989.6,254415
20231021,000000,1989.6,2009.2,1984.7,1990.8,233845
20231023,000000,1993.1,1993.1,1971,1985,32043
20231024,000000,1984.9,1994.3,1981.3,1987.9,183794
20231025,000000,1987.8,1990.3,1964.6,1983.9,179360
20231026,000000,1983.8,1998.5,1973.6,1997.3,199791
20231027,000000,1997.3,2003.7,1981.6,1997.8,191337
20231028,000000,1997.8,2019.7,1986.4,2015.6,179976
20231030,000000,2016.3,2016.8,2007.1,2011.7,24323
20231031,000000,2011.7,2012.4,1999.7,2001.5,159054
20231101,000000,2001.5,2017.7,1985.4,1985.6,204549
20231102,000000,1985.6,2005.9,1978.5,1993.2,172964
