<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20131211,000000,1245.9,1267.5,1244.1,1254.7,133516
20131212,000000,1254.6,1263.2,1239.3,1243.6,116793
20131213,000000,1243.5,1244.3,1219.5,1223.4,140815
20131214,000000,1223.4,1238.2,1223.3,1238,72281
20131216,000000,1237.3,1237.8,1227.2,1228.6,27578
20131217,000000,1228.6,1251.7,1228.2,1236.4,120268
20131218,000000,1236.4,1242.5,1226.5,1231.6,116749
20131219,000000,1231.7,1244,1198,1204.7,189731
20131220,000000,1204.8,1209.3,1186,1194.6,158660
20131221,000000,1194.5,1206.9,1190.3,1202.8,84457
20131223,000000,1202.3,1205.6,1191.8,1194.7,26718
20131224,000000,1194.5,1203.4,1193.1,1197.7,59298
20131225,000000,1197.5,1205.1,1197.5,1204.4,18690
20131226,000000,1203.5,1206.5,1200.5,1205.5,9667
20131227,000000,1205.5,1215.4,1204.3,1211.2,59787
20131228,000000,1211.2,1218.9,1209.7,1212.9,47341
20131230,000000,1214.7,1215.8,1200.2,1203.2,27515
20131231,000000,1203.2,1208,1193.3,1202,64312
20140101,000000,1202.1,1214,1181.4,1204.8,94190
20140102,000000,1204.3,1228,1202.5,1220.8,44356
20140103,000000,1220.6,1238.3,1211,1231.8,116476
20140104,000000,1231.9,1239.6,1226,1237.4,63170
20140106,000000,1235.7,1245.7,1232.2,1238.2,41451
20140107,000000,1238.1,1247.7,1212.6,1238.4,123940
20140108,000000,1238.4,1239.8,1220.4,1225.5,104945
20140109,000000,1225.4,1231.2,1217.7,1226.4,110968
20140110,000000,1226.4,1237.5,1222.8,1232.7,88115
20140111,000000,1232.7,1248.5,1226.6,1248.5,106325
20140113,000000,1247.3,1255.3,1244.5,1245.8,33370
20140114,000000,1245.8,1254.5,1243,1248.3,80022
20140115,000000,1248.4,1254.9,1234.8,1237.6,111327
20140116,000000,1237.7,1243.4,1233.5,1237,88250
20140117,000000,1237,1244.9,1236.5,1242.2,73746
20140118,000000,1242.3,1254.6,1237.3,1252.9,78401
20140120,000000,1252.8,1262,1252.2,1254.5,21020
20140121,000000,1254.4,1257,1246.4,1247.6,36008
20140122,000000,1247.5,1248.8,1235.1,1239.8,108359
20140123,000000,1240,1247.9,1230.8,1244.4,88236
20140124,000000,1244.5,1267,1244.4,1259.9,142061
20140125,000000,1259.9,1273.2,1259.4,1268.8,97887
20140127,000000,1270.1,1279.8,1266.1,1266.9,37048
20140128,000000,1267,1268.3,1251.9,1254.3,107756
20140129,000000,1254.4,1262.3,1248.2,1257.6,85716
20140130,000000,1257.5,1270.6,1252.5,1255.1,74123
20140131,000000,1255.2,1256.9,1237.5,1245.2,34128
20140201,000000,1245.2,1254.8,1238.5,1245.6,83568
20140203,000000,1243.4,1247.5,1240.4,1246.3,20077
20140204,000000,1246.2,1266.1,1243.8,1253.5,115690
20140205,000000,1253.6,1258.4,1246.8,1257,75946
20140206,000000,1257.1,1274.5,1251.8,1257.6,108918
20140207,000000,1260.3,1267.5,1252.5,1259.8,68897
20140208,000000,1259.9,1272,1255.5,1266.8,93830
20140210,000000,1265.3,1276.2,1264.7,1273,33695
20140211,000000,1272.9,1287.5,1271.3,1284.1,94477
20140212,000000,1284.2,1294.4,1275.9,1287,125783
20140213,000000,1286.9,1296.4,1286.2,1292.3,100813
20140214,000000,1292.3,1312.7,1290.1,1311,125983
20140215,000000,1310.8,1321.5,1310.3,1318.7,91491
20140217,000000,1318.8,1329.9,1318.6,1326.8,41240
20140218,000000,1326.9,1332.4,1312.3,1313.5,63114
20140219,000000,1313.6,1325.3,1312.7,1319.3,98547
20140220,000000,1319.3,1322.4,1308.5,1313.5,101253
20140221,000000,1313.4,1325.3,1307.1,1320.5,102043
20140222,000000,1320.5,1328.8,1319.2,1326,63063
20140224,000000,1325.8,1334.7,1318.7,1334,40059
20140225,000000,1334,1339.2,1328.7,1333.1,118599
20140226,000000,1333,1345.6,1332.1,1339.3,105857
20140227,000000,1339.3,1340.3,1322.3,1333.4,143844
20140228,000000,1333.4,1336.4,1325.2,1330.4,96500
20140301,000000,1330.3,1333.2,1319.3,1328.6,80834
20140303,000000,1332.6,1350.5,1330.7,1343.1,58168
20140304,000000,1343.1,1355,1336.5,1337,138850
20140305,000000,1337,1340.9,1331.2,1334,101153
20140306,000000,1333.8,1342,1331.3,1335.6,88825
20140307,000000,1335.6,1353.9,1333.2,1348.5,107790
20140308,000000,1348.5,1353.2,1326.6,1339.5,124202
20140310,000000,1340.4,1341.8,1327.5,1332.5,37895
20140310,000000,1332.6,1348.1,1332.2,1347,91368
20140312,000000,1347,1364.1,1337.8,1356.2,164706
20140313,000000,1356.2,1375.7,1354.3,1373.7,155748
20140314,000000,1373.7,1377,1364.9,1371.4,126025
20140315,000000,1371.3,1388.4,1368.8,1381.8,133377
20140317,000000,1383,1392.6,1379.4,1381.5,33042
20140318,000000,1381.7,1382.9,1358,1361,136313
20140319,000000,1359.1,1362.7,1346.5,1348.3,118202
20140320,000000,1348.2,1348.8,1326.1,1332.3,177748
20140321,000000,1332.3,1341.1,1320.8,1340.3,133849
20140322,000000,1340.3,1343,1333.3,1334.5,67100
